"varID","varCat","topicID","weight","type"
12,"11:00",23,4.85201144223803e-13,"Hourly"
13,"12:00",23,5.98372505147746e-05,"Hourly"
14,"13:00",23,8.75825063770885e-21,"Hourly"
15,"14:00",23,1.51566008484985e-07,"Hourly"
16,"15:00",23,8.4446919477379e-05,"Hourly"
17,"16:00",23,0.000457501253432655,"Hourly"
18,"17:00",23,0.000125173248274731,"Hourly"
19,"18:00",23,6.98504359263655e-13,"Hourly"
20,"19:00",23,8.29091823192942e-09,"Hourly"
21,"20:00",23,0.00200206924021244,"Hourly"
22,"21:00",23,1.41154258500163e-05,"Hourly"
23,"22:00",23,3.84609492186681e-05,"Hourly"
24,"23:00",23,2.23184447839595e-11,"Hourly"
1,"00:00",24,1.5052386455943e-11,"Hourly"
2,"01:00",24,0.112154477557164,"Hourly"
3,"02:00",24,0.02311749586398,"Hourly"
4,"03:00",24,0.0063517359894251,"Hourly"
5,"04:00",24,3.10658841320603e-05,"Hourly"
6,"05:00",24,0.162698999348906,"Hourly"
7,"06:00",24,2.16279905263767e-07,"Hourly"
8,"07:00",24,0.00109771369355276,"Hourly"
9,"08:00",24,0.0689992361494487,"Hourly"
10,"09:00",24,6.10869585246113e-08,"Hourly"
11,"10:00",24,0.00499767764928102,"Hourly"
12,"11:00",24,7.46031643262635e-05,"Hourly"
13,"12:00",24,2.61263461990892e-10,"Hourly"
14,"13:00",24,2.66270307136801e-14,"Hourly"
15,"14:00",24,0.00718236535278346,"Hourly"
16,"15:00",24,0.000116302951199,"Hourly"
17,"16:00",24,0.00401234994654286,"Hourly"
18,"17:00",24,1.6585345622776e-05,"Hourly"
19,"18:00",24,0.00196021253191553,"Hourly"
20,"19:00",24,4.9648921291424e-07,"Hourly"
21,"20:00",24,1.02482301927816e-13,"Hourly"
22,"21:00",24,1.12179362953696e-07,"Hourly"
23,"22:00",24,1.21754634093299e-08,"Hourly"
24,"23:00",24,1.48923710484326e-05,"Hourly"
1,"00:00",25,2.32870476987923e-21,"Hourly"
2,"01:00",25,6.68459852317238e-08,"Hourly"
3,"02:00",25,0.000919830443082257,"Hourly"
4,"03:00",25,3.63898286345825e-14,"Hourly"
5,"04:00",25,3.4372387105158e-10,"Hourly"
6,"05:00",25,0.000713053385297136,"Hourly"
7,"06:00",25,7.33426816796406e-07,"Hourly"
8,"07:00",25,0.00159449207697148,"Hourly"
9,"08:00",25,0.00124323865492605,"Hourly"
10,"09:00",25,0.329745772347859,"Hourly"
11,"10:00",25,0.0770212580230234,"Hourly"
12,"11:00",25,2.27125220174229e-21,"Hourly"
13,"12:00",25,0.0485172857093934,"Hourly"
14,"13:00",25,1.30882804409073e-06,"Hourly"
15,"14:00",25,5.14618796472271e-12,"Hourly"
16,"15:00",25,4.29312341706278e-05,"Hourly"
17,"16:00",25,3.12922556509618e-05,"Hourly"
18,"17:00",25,0.000895333600354427,"Hourly"
19,"18:00",25,1.4099223372271e-10,"Hourly"
20,"19:00",25,9.46998615202043e-06,"Hourly"
21,"20:00",25,0.146148280327923,"Hourly"
22,"21:00",25,1.68004937375237e-17,"Hourly"
23,"22:00",25,0.2734551831785,"Hourly"
24,"23:00",25,0.000447344528058351,"Hourly"
1,"00:00",26,0.0127788242024155,"Hourly"
2,"01:00",26,2.69430750256131e-09,"Hourly"
3,"02:00",26,0.000486183455152622,"Hourly"
4,"03:00",26,0.000107711679325415,"Hourly"
5,"04:00",26,4.40593091571659e-06,"Hourly"
6,"05:00",26,3.0561076641759e-10,"Hourly"
7,"06:00",26,9.31172221629961e-06,"Hourly"
8,"07:00",26,8.52661969955722e-12,"Hourly"
9,"08:00",26,1.72834493155375e-07,"Hourly"
10,"09:00",26,0.0148748756722691,"Hourly"
11,"10:00",26,6.44553462936066e-11,"Hourly"
12,"11:00",26,8.48981034450513e-07,"Hourly"
13,"12:00",26,2.4014181923395e-08,"Hourly"
14,"13:00",26,0.000441633831014933,"Hourly"
15,"14:00",26,0.0184910709826121,"Hourly"
16,"15:00",26,0.115762134785605,"Hourly"
17,"16:00",26,2.32204791295135e-17,"Hourly"
18,"17:00",26,1.12648504952658e-11,"Hourly"
19,"18:00",26,0.0035477269084989,"Hourly"
20,"19:00",26,3.68615699095647e-08,"Hourly"
21,"20:00",26,0.000137453108819182,"Hourly"
22,"21:00",26,0.0602550598006711,"Hourly"
23,"22:00",26,2.36915061510673e-05,"Hourly"
24,"23:00",26,0.0245722140681258,"Hourly"
1,"00:00",27,2.72890136487116e-08,"Hourly"
2,"01:00",27,0.0204202718483458,"Hourly"
3,"02:00",27,0.0640106910731146,"Hourly"
4,"03:00",27,5.53800086722277e-07,"Hourly"
5,"04:00",27,0.000352118804511537,"Hourly"
6,"05:00",27,4.33169878449771e-06,"Hourly"
7,"06:00",27,1.21052782871837e-06,"Hourly"
8,"07:00",27,0.000134431155653022,"Hourly"
9,"08:00",27,0.359144334780384,"Hourly"
10,"09:00",27,0.0118565404188369,"Hourly"
11,"10:00",27,1.02776307968982e-07,"Hourly"
12,"11:00",27,3.54069412169259e-05,"Hourly"
13,"12:00",27,4.08799788802853e-10,"Hourly"
14,"13:00",27,1.33087056176233e-05,"Hourly"
15,"14:00",27,2.41797207019949e-10,"Hourly"
16,"15:00",27,0.0157969274722394,"Hourly"
17,"16:00",27,8.58362140214093e-05,"Hourly"
18,"17:00",27,3.54182251270208e-07,"Hourly"
19,"18:00",27,0.0621497457227439,"Hourly"
20,"19:00",27,0.00294200160935016,"Hourly"
21,"20:00",27,0.000843372250941682,"Hourly"
22,"21:00",27,0.000937648200905235,"Hourly"
23,"22:00",27,0.045573177810979,"Hourly"
24,"23:00",27,9.10992840912109e-05,"Hourly"
1,"00:00",28,0.000290465148294668,"Hourly"
2,"01:00",28,3.3384680408389e-10,"Hourly"
3,"02:00",28,0.00501476511352159,"Hourly"
4,"03:00",28,3.71073795408256e-09,"Hourly"
5,"04:00",28,0.000127744611958871,"Hourly"
6,"05:00",28,0.00929926190559126,"Hourly"
7,"06:00",28,4.17949262326232e-08,"Hourly"
8,"07:00",28,1.21751633392789e-07,"Hourly"
9,"08:00",28,4.43869822143669e-07,"Hourly"
10,"09:00",28,0.0249497954900798,"Hourly"
11,"10:00",28,1.79320559959487e-09,"Hourly"
12,"11:00",28,0.0202113545117524,"Hourly"
13,"12:00",28,0.111604221869844,"Hourly"
14,"13:00",28,0.000332388769074008,"Hourly"
15,"14:00",28,0.0538820176315412,"Hourly"
16,"15:00",28,0.000551913607398633,"Hourly"
17,"16:00",28,0.000216691181777989,"Hourly"
18,"17:00",28,0.00696183518459741,"Hourly"
19,"18:00",28,0.000289504479545375,"Hourly"
20,"19:00",28,0.0112751064008543,"Hourly"
21,"20:00",28,5.13354785682477e-05,"Hourly"
22,"21:00",28,0.000269577231277194,"Hourly"
23,"22:00",28,0.000270644156227247,"Hourly"
24,"23:00",28,0.105644591442656,"Hourly"
1,"00:00",29,1.70857727416011e-09,"Hourly"
2,"01:00",29,0.271777067699006,"Hourly"
3,"02:00",29,0.0733702014252299,"Hourly"
4,"03:00",29,0.00162147427079944,"Hourly"
5,"04:00",29,0.000153912601235095,"Hourly"
6,"05:00",29,0.0012108327034993,"Hourly"
7,"06:00",29,1.21308127489787e-07,"Hourly"
8,"07:00",29,0.000653975521745847,"Hourly"
9,"08:00",29,0.00995947003000855,"Hourly"
10,"09:00",29,2.32847431258558e-06,"Hourly"
11,"10:00",29,0.0379260380727653,"Hourly"
12,"11:00",29,1.23054442173089e-05,"Hourly"
13,"12:00",29,4.65671455406905e-18,"Hourly"
14,"13:00",29,0.00463080843001938,"Hourly"
15,"14:00",29,0.164803555399458,"Hourly"
16,"15:00",29,0.0348650050170854,"Hourly"
17,"16:00",29,0.015392547687319,"Hourly"
18,"17:00",29,0.00274200183764985,"Hourly"
19,"18:00",29,1.85901797880538e-05,"Hourly"
20,"19:00",29,9.59417598590347e-07,"Hourly"
21,"20:00",29,0.0108296196754291,"Hourly"
22,"21:00",29,3.93587053421891e-05,"Hourly"
23,"22:00",29,1.77552173295849e-19,"Hourly"
24,"23:00",29,0.0620872078432697,"Hourly"
1,"00:00",30,1.40597997493468e-06,"Hourly"
2,"01:00",30,0.000363258331832102,"Hourly"
3,"02:00",30,4.01339637344922e-12,"Hourly"
4,"03:00",30,4.30887609111392e-05,"Hourly"
5,"04:00",30,0.00959813448207092,"Hourly"
6,"05:00",30,7.7240555697501e-08,"Hourly"
7,"06:00",30,1.88351740750997e-08,"Hourly"
8,"07:00",30,0.00138270834993114,"Hourly"
9,"08:00",30,0.0289451108631096,"Hourly"
10,"09:00",30,1.00598993347521e-14,"Hourly"
11,"10:00",30,0.00248595789285536,"Hourly"
12,"11:00",30,0.00644018793787199,"Hourly"
13,"12:00",30,0.00202322890643462,"Hourly"
14,"13:00",30,3.93953810762911e-06,"Hourly"
15,"14:00",30,0.00121485528782796,"Hourly"
16,"15:00",30,7.61528128917792e-08,"Hourly"
17,"16:00",30,0.00249198390770217,"Hourly"
18,"17:00",30,2.16506301715544e-21,"Hourly"
19,"18:00",30,0.00486668671225171,"Hourly"
20,"19:00",30,4.43886247205765e-10,"Hourly"
21,"20:00",30,3.61334631652287e-10,"Hourly"
22,"21:00",30,2.48584441574957e-09,"Hourly"
23,"22:00",30,0.0142585046317587,"Hourly"
24,"23:00",30,0.00849860235827119,"Hourly"
1,"00:00",31,0.0067779348535978,"Hourly"
2,"01:00",31,5.60739011180818e-08,"Hourly"
3,"02:00",31,0.128292978973907,"Hourly"
4,"03:00",31,6.68030341243377e-12,"Hourly"
5,"04:00",31,0.000129283789744894,"Hourly"
6,"05:00",31,0.00962011665841376,"Hourly"
7,"06:00",31,0.000539386583939449,"Hourly"
8,"07:00",31,0.00650479491569518,"Hourly"
9,"08:00",31,1.78421024835288e-08,"Hourly"
10,"09:00",31,0.00530808203353883,"Hourly"
11,"10:00",31,0.0917659361522203,"Hourly"
12,"11:00",31,1.15924680740983e-05,"Hourly"
13,"12:00",31,0.000357187296807698,"Hourly"
14,"13:00",31,1.37426865161306e-11,"Hourly"
15,"14:00",31,2.07015011829212e-09,"Hourly"
16,"15:00",31,0.0116311933190156,"Hourly"
17,"16:00",31,0.0804996244012984,"Hourly"
18,"17:00",31,0.35327471021461,"Hourly"
19,"18:00",31,0.000344189069252353,"Hourly"
20,"19:00",31,6.37422047912682e-11,"Hourly"
21,"20:00",31,0.00999098015636408,"Hourly"
22,"21:00",31,0.0337594580616213,"Hourly"
23,"22:00",31,1.56798230496784e-16,"Hourly"
24,"23:00",31,0.147011148169288,"Hourly"
1,"00:00",32,0.162523350041458,"Hourly"
2,"01:00",32,1.64644793245393e-08,"Hourly"
3,"02:00",32,0.00037300690041777,"Hourly"
4,"03:00",32,0.0089062908507564,"Hourly"
5,"04:00",32,6.77720601452747e-09,"Hourly"
6,"05:00",32,7.20188011397002e-33,"Hourly"
7,"06:00",32,3.1816056751141e-09,"Hourly"
8,"07:00",32,2.22865337757667e-08,"Hourly"
9,"08:00",32,5.10677039978216e-05,"Hourly"
10,"09:00",32,0.0176891094115144,"Hourly"
11,"10:00",32,3.38426105007294e-06,"Hourly"
12,"11:00",32,0.00101950805941818,"Hourly"
13,"12:00",32,0.0292718358417957,"Hourly"
14,"13:00",32,1.64547244127942e-10,"Hourly"
15,"14:00",32,9.12825934535542e-10,"Hourly"
16,"15:00",32,0.0489578281737366,"Hourly"
17,"16:00",32,0.0030129735327607,"Hourly"
18,"17:00",32,0.213758273965755,"Hourly"
19,"18:00",32,0.000226730104092141,"Hourly"
20,"19:00",32,0.131311556529372,"Hourly"
21,"20:00",32,7.07109106161123e-07,"Hourly"
22,"21:00",32,0.000343875556404242,"Hourly"
23,"22:00",32,2.29226023803673e-08,"Hourly"
24,"23:00",32,7.91170883632349e-06,"Hourly"
1,"00:00",33,0.0209691025613918,"Hourly"
2,"01:00",33,0.00206843079834745,"Hourly"
3,"02:00",33,0.0655592126116035,"Hourly"
4,"03:00",33,1.56662643501647e-07,"Hourly"
5,"04:00",33,0.0305055504961564,"Hourly"
6,"05:00",33,0.0542215635096972,"Hourly"
7,"06:00",33,0.000393695349586534,"Hourly"
8,"07:00",33,3.68720173442792e-05,"Hourly"
9,"08:00",33,2.93853745839089e-10,"Hourly"
10,"09:00",33,0.00721944896330246,"Hourly"
11,"10:00",33,0.000489847250584755,"Hourly"
12,"11:00",33,2.17941122702982e-08,"Hourly"
13,"12:00",33,3.8801319464505e-06,"Hourly"
14,"13:00",33,0.0101833796302568,"Hourly"
15,"14:00",33,0.000102249859301237,"Hourly"
16,"15:00",33,0.00760490021514291,"Hourly"
17,"16:00",33,4.54728796042133e-08,"Hourly"
18,"17:00",33,0.007925257302937,"Hourly"
19,"18:00",33,4.82503874968044e-07,"Hourly"
20,"19:00",33,1.27385900184985e-11,"Hourly"
21,"20:00",33,0.00133670701910817,"Hourly"
22,"21:00",33,1.10725102055749e-22,"Hourly"
23,"22:00",33,3.460496718631e-13,"Hourly"
24,"23:00",33,0.0394442304831105,"Hourly"
1,"00:00",34,3.0619176537684e-05,"Hourly"
2,"01:00",34,0.00381121244217213,"Hourly"
3,"02:00",34,0.0019737078370054,"Hourly"
4,"03:00",34,1.28270724541731e-05,"Hourly"
5,"04:00",34,7.80019332969169e-05,"Hourly"
6,"05:00",34,1.29040161109328e-10,"Hourly"
7,"06:00",34,0.198315257556891,"Hourly"
8,"07:00",34,0.205050278762119,"Hourly"
9,"08:00",34,4.51713741253997e-20,"Hourly"
10,"09:00",34,2.56134856426451e-06,"Hourly"
11,"10:00",34,2.72499644030459e-06,"Hourly"
12,"11:00",34,1.87237723684836e-05,"Hourly"
13,"12:00",34,2.81760543095623e-05,"Hourly"
14,"13:00",34,5.7566277789228e-06,"Hourly"
15,"14:00",34,0.00069779994867196,"Hourly"
16,"15:00",34,0.00317492381768938,"Hourly"
17,"16:00",34,1.64528250643423e-05,"Hourly"
18,"17:00",34,1.98282381857472e-11,"Hourly"
19,"18:00",34,4.94071072656285e-13,"Hourly"
20,"19:00",34,6.03460583670761e-07,"Hourly"
21,"20:00",34,0.060909501015186,"Hourly"
22,"21:00",34,0.126127707139575,"Hourly"
23,"22:00",34,2.12620635314196e-07,"Hourly"
24,"23:00",34,0.00313426302120056,"Hourly"
1,"00:00",35,0.000108399975887945,"Hourly"
2,"01:00",35,0.113601606861784,"Hourly"
3,"02:00",35,0.000821192266892221,"Hourly"
4,"03:00",35,0.0343636703761371,"Hourly"
5,"04:00",35,5.17226270206542e-10,"Hourly"
6,"05:00",35,2.17359540227239e-09,"Hourly"
7,"06:00",35,2.57329888598051e-06,"Hourly"
8,"07:00",35,4.38787905073975e-05,"Hourly"
9,"08:00",35,0.0139150165150571,"Hourly"
10,"09:00",35,1.65223292970488e-18,"Hourly"
11,"10:00",35,0.0184905603246648,"Hourly"
12,"11:00",35,1.89004460330294e-15,"Hourly"
13,"12:00",35,1.08839374185513e-07,"Hourly"
14,"13:00",35,0.103614167448655,"Hourly"
15,"14:00",35,0.150929850477162,"Hourly"
16,"15:00",35,1.27629403065621e-12,"Hourly"
17,"16:00",35,4.7130348274772e-05,"Hourly"
18,"17:00",35,7.24673480799414e-07,"Hourly"
19,"18:00",35,0.00588821037353184,"Hourly"
20,"19:00",35,0.106522749074574,"Hourly"
21,"20:00",35,0.194477461550211,"Hourly"
22,"21:00",35,9.74485830948528e-08,"Hourly"
23,"22:00",35,3.95801166318701e-08,"Hourly"
24,"23:00",35,0.018386632398828,"Hourly"
1,"00:00",36,2.16013914354927e-05,"Hourly"
2,"01:00",36,0.00082891636953841,"Hourly"
3,"02:00",36,1.53883208744414e-05,"Hourly"
4,"03:00",36,8.15118691170805e-17,"Hourly"
5,"04:00",36,0.0147931543172741,"Hourly"
6,"05:00",36,1.44986282429481e-09,"Hourly"
7,"06:00",36,0.000406654299508684,"Hourly"
8,"07:00",36,4.25274585675224e-05,"Hourly"
9,"08:00",36,0.0771955050079732,"Hourly"
10,"09:00",36,5.08059731723638e-19,"Hourly"
11,"10:00",36,1.80195352676595e-10,"Hourly"
12,"11:00",36,3.71016483797982e-15,"Hourly"
13,"12:00",36,1.09254740104639e-07,"Hourly"
14,"13:00",36,0.260901569965057,"Hourly"
15,"14:00",36,3.75838983063618e-11,"Hourly"
16,"15:00",36,1.28079404516936e-05,"Hourly"
17,"16:00",36,4.09291720311984e-07,"Hourly"
18,"17:00",36,5.90587930265e-13,"Hourly"
19,"18:00",36,1.03877916199638e-11,"Hourly"
20,"19:00",36,3.41673699652683e-08,"Hourly"
21,"20:00",36,0.00542956949534735,"Hourly"
22,"21:00",36,5.73038785350018e-13,"Hourly"
23,"22:00",36,0.00361765874055695,"Hourly"
24,"23:00",36,4.98220114592614e-10,"Hourly"
1,"00:00",37,5.31392897229656e-23,"Hourly"
2,"01:00",37,4.32455993136469e-14,"Hourly"
3,"02:00",37,2.27646526121233e-07,"Hourly"
4,"03:00",37,0.00166950311336563,"Hourly"
5,"04:00",37,0.00505482533053361,"Hourly"
6,"05:00",37,1.03786185139213e-07,"Hourly"
7,"06:00",37,3.10206655148071e-08,"Hourly"
8,"07:00",37,3.89873297146156e-06,"Hourly"
9,"08:00",37,0.00241489157649921,"Hourly"
10,"09:00",37,0.00381233375226319,"Hourly"
11,"10:00",37,5.88912641220642e-06,"Hourly"
12,"11:00",37,7.18035170509398e-11,"Hourly"
13,"12:00",37,0.0206930989789173,"Hourly"
14,"13:00",37,0.110193850532359,"Hourly"
15,"14:00",37,0.00183363687377865,"Hourly"
16,"15:00",37,0.000599451059547614,"Hourly"
17,"16:00",37,0.0138216976331125,"Hourly"
18,"17:00",37,4.25204122295434e-10,"Hourly"
19,"18:00",37,0.00993830778985748,"Hourly"
20,"19:00",37,2.74211494433951e-12,"Hourly"
21,"20:00",37,0.000136529846659829,"Hourly"
22,"21:00",37,5.33647239004519e-09,"Hourly"
23,"22:00",37,9.74734267574941e-05,"Hourly"
24,"23:00",37,0.0160313787797323,"Hourly"
1,"00:00",38,2.13405747749405e-11,"Hourly"
2,"01:00",38,1.15346046804702e-06,"Hourly"
3,"02:00",38,0.000126363825659044,"Hourly"
4,"03:00",38,5.10920567505728e-17,"Hourly"
5,"04:00",38,1.32834447282869e-06,"Hourly"
6,"05:00",38,3.70844478164416e-08,"Hourly"
7,"06:00",38,2.76934872962118e-14,"Hourly"
8,"07:00",38,0.525588598045398,"Hourly"
9,"08:00",38,1.3528181697659e-05,"Hourly"
10,"09:00",38,3.78341213301991e-05,"Hourly"
11,"10:00",38,7.13292731635813e-05,"Hourly"
12,"11:00",38,6.89102065511662e-05,"Hourly"
13,"12:00",38,0.0597890098989225,"Hourly"
14,"13:00",38,0.000216521756295572,"Hourly"
15,"14:00",38,0.131582412600025,"Hourly"
16,"15:00",38,4.2525083607877e-14,"Hourly"
17,"16:00",38,1.8805761718694e-09,"Hourly"
18,"17:00",38,3.44852094662701e-15,"Hourly"
19,"18:00",38,2.73014805439473e-10,"Hourly"
20,"19:00",38,3.21021136795182e-07,"Hourly"
21,"20:00",38,0.00998920437157706,"Hourly"
22,"21:00",38,8.27916736673929e-09,"Hourly"
23,"22:00",38,2.09449755279984e-08,"Hourly"
24,"23:00",38,2.14741083410926e-06,"Hourly"
1,"00:00",39,4.21321471754643e-05,"Hourly"
2,"01:00",39,0.0657043377784897,"Hourly"
3,"02:00",39,7.95437560953892e-07,"Hourly"
4,"03:00",39,0.0998452807742015,"Hourly"
5,"04:00",39,0.000408069319227568,"Hourly"
6,"05:00",39,0.0635279157664568,"Hourly"
7,"06:00",39,5.4588383536371e-19,"Hourly"
8,"07:00",39,0.00234865330950048,"Hourly"
9,"08:00",39,0.000408574737910788,"Hourly"
10,"09:00",39,7.70712136586691e-08,"Hourly"
11,"10:00",39,0.00039626318118616,"Hourly"
12,"11:00",39,0.0600884869283248,"Hourly"
13,"12:00",39,0.0953487806448903,"Hourly"
14,"13:00",39,7.52917960023369e-06,"Hourly"
15,"14:00",39,3.44583575424619e-08,"Hourly"
16,"15:00",39,1.18890680354926e-08,"Hourly"
17,"16:00",39,0.000307055464966621,"Hourly"
18,"17:00",39,4.18888067231442e-05,"Hourly"
19,"18:00",39,0.0038698315227298,"Hourly"
20,"19:00",39,3.31708816981044e-05,"Hourly"
21,"20:00",39,0.0291427025687116,"Hourly"
22,"21:00",39,0.0429899914033659,"Hourly"
23,"22:00",39,6.93527007099469e-08,"Hourly"
24,"23:00",39,1.12842670460875e-10,"Hourly"
1,"00:00",40,0.011270813001948,"Hourly"
2,"01:00",40,1.40066732390403e-11,"Hourly"
3,"02:00",40,2.30820724586228e-15,"Hourly"
4,"03:00",40,0.117874317682796,"Hourly"
5,"04:00",40,0.00307194780124002,"Hourly"
6,"05:00",40,2.08705548728999e-14,"Hourly"
7,"06:00",40,0.000194999889933001,"Hourly"
8,"07:00",40,0.00480497916383431,"Hourly"
9,"08:00",40,0.030124355111696,"Hourly"
10,"09:00",40,1.6302989824098e-08,"Hourly"
11,"10:00",40,5.82460327077704e-07,"Hourly"
12,"11:00",40,0.000288207753274313,"Hourly"
13,"12:00",40,0.000688490190863519,"Hourly"
14,"13:00",40,2.31761422747424e-11,"Hourly"
15,"14:00",40,0.000204660313753976,"Hourly"
16,"15:00",40,5.54611475677266e-07,"Hourly"
17,"16:00",40,0.104569408600393,"Hourly"
18,"17:00",40,0.0102858494944511,"Hourly"
19,"18:00",40,3.82092946829974e-06,"Hourly"
20,"19:00",40,0.0649129009256881,"Hourly"
21,"20:00",40,2.64473302066319e-06,"Hourly"
22,"21:00",40,0.0411667556808044,"Hourly"
23,"22:00",40,7.77750503450364e-11,"Hourly"
24,"23:00",40,2.54817562343388e-05,"Hourly"
1,"00:00",41,1.93236292152344e-15,"Hourly"
2,"01:00",41,0.0141373160378539,"Hourly"
3,"02:00",41,7.16034846335861e-13,"Hourly"
4,"03:00",41,0.00695535829851703,"Hourly"
5,"04:00",41,2.9249118396526e-07,"Hourly"
6,"05:00",41,0.0341142499921973,"Hourly"
7,"06:00",41,5.98199396065685e-06,"Hourly"
8,"07:00",41,0.000274099114015544,"Hourly"
9,"08:00",41,2.13098429684104e-07,"Hourly"
10,"09:00",41,1.56633926790216e-09,"Hourly"
11,"10:00",41,6.05482282173893e-10,"Hourly"
12,"11:00",41,7.76904295092833e-10,"Hourly"
13,"12:00",41,1.27480184387603e-08,"Hourly"
14,"13:00",41,6.5733578870786e-20,"Hourly"
15,"14:00",41,0.00282008188448562,"Hourly"
16,"15:00",41,0.0773391586467529,"Hourly"
17,"16:00",41,0.000891510616550709,"Hourly"
18,"17:00",41,0.000230458687647548,"Hourly"
19,"18:00",41,2.05193046250296e-08,"Hourly"
20,"19:00",41,0.000391856478043179,"Hourly"
21,"20:00",41,1.72890596122789e-21,"Hourly"
22,"21:00",41,9.90760252035434e-09,"Hourly"
23,"22:00",41,6.58821843085088e-15,"Hourly"
24,"23:00",41,4.77106440807558e-27,"Hourly"
1,"00:00",42,5.07491867917582e-05,"Hourly"
2,"01:00",42,1.08625431086589e-13,"Hourly"
3,"02:00",42,2.91065498343938e-14,"Hourly"
4,"03:00",42,0.00434747686509724,"Hourly"
5,"04:00",42,0.00169496517594307,"Hourly"
6,"05:00",42,0.00128581867867483,"Hourly"
7,"06:00",42,1.55397175173564e-05,"Hourly"
8,"07:00",42,3.30234439299725e-14,"Hourly"
9,"08:00",42,0.000755304809709377,"Hourly"
10,"09:00",42,1.09897574389271e-08,"Hourly"
11,"10:00",42,0.0258631749977206,"Hourly"
12,"11:00",42,0.0409330910250596,"Hourly"
13,"12:00",42,5.73151538385387e-17,"Hourly"
14,"13:00",42,3.1825616573271e-08,"Hourly"
15,"14:00",42,0.105367114875518,"Hourly"
16,"15:00",42,0.0388491582777725,"Hourly"
17,"16:00",42,0.000252726887085197,"Hourly"
18,"17:00",42,0.228794579640484,"Hourly"
19,"18:00",42,0.000141664354423348,"Hourly"
20,"19:00",42,0.000188890961904378,"Hourly"
21,"20:00",42,0.00214540414331016,"Hourly"
22,"21:00",42,0.164425848169569,"Hourly"
23,"22:00",42,3.1558987834068e-10,"Hourly"
24,"23:00",42,0.157666081477195,"Hourly"
1,"00:00",43,0.0021789264019211,"Hourly"
2,"01:00",43,3.52424443854919e-11,"Hourly"
3,"02:00",43,7.42851733308223e-20,"Hourly"
4,"03:00",43,0.000725607279819679,"Hourly"
5,"04:00",43,8.2916234121458e-08,"Hourly"
6,"05:00",43,0.0304486076039017,"Hourly"
7,"06:00",43,3.89915015340845e-08,"Hourly"
8,"07:00",43,2.63920132705844e-11,"Hourly"
9,"08:00",43,1.62768955439814e-14,"Hourly"
10,"09:00",43,5.44463711829604e-08,"Hourly"
11,"10:00",43,4.02206307901907e-10,"Hourly"
12,"11:00",43,0.119353775160342,"Hourly"
13,"12:00",43,1.67140705410283e-06,"Hourly"
14,"13:00",43,0.00693466652697197,"Hourly"
15,"14:00",43,0.03493927164344,"Hourly"
16,"15:00",43,6.11703289943027e-07,"Hourly"
17,"16:00",43,1.79482156704526e-06,"Hourly"
18,"17:00",43,0.000931603658055281,"Hourly"
19,"18:00",43,2.04793613592624e-05,"Hourly"
20,"19:00",43,6.39227460438323e-12,"Hourly"
21,"20:00",43,9.01315246737685e-05,"Hourly"
22,"21:00",43,0.00972803373892491,"Hourly"
23,"22:00",43,2.81444865549564e-06,"Hourly"
24,"23:00",43,0.00585702845710957,"Hourly"
1,"00:00",44,4.79564926354345e-08,"Hourly"
2,"01:00",44,0.000554695932039987,"Hourly"
3,"02:00",44,0.00891056848140902,"Hourly"
4,"03:00",44,1.09546611359892e-06,"Hourly"
5,"04:00",44,0.0212037957449675,"Hourly"
6,"05:00",44,0.000213889507022093,"Hourly"
7,"06:00",44,0.000138226109502393,"Hourly"
8,"07:00",44,4.21408979403669e-10,"Hourly"
9,"08:00",44,0.00128560260238185,"Hourly"
10,"09:00",44,8.41206793118523e-05,"Hourly"
11,"10:00",44,0.000585132481215611,"Hourly"
12,"11:00",44,0.000185001708231225,"Hourly"
13,"12:00",44,9.225455062414e-05,"Hourly"
14,"13:00",44,0.0766921369807464,"Hourly"
15,"14:00",44,3.36405609154598e-06,"Hourly"
16,"15:00",44,0.000157711867934844,"Hourly"
17,"16:00",44,1.18291666018007e-09,"Hourly"
18,"17:00",44,1.55578608791528e-06,"Hourly"
19,"18:00",44,0.124414681608986,"Hourly"
20,"19:00",44,0.005990894139281,"Hourly"
21,"20:00",44,7.229221312862e-05,"Hourly"
22,"21:00",44,1.11695097927263e-25,"Hourly"
23,"22:00",44,0.132135674310087,"Hourly"
24,"23:00",44,0.000779889897325619,"Hourly"
1,"00:00",45,0.0649978796486041,"Hourly"
2,"01:00",45,0.00012139140529693,"Hourly"
3,"02:00",45,3.82104359967609e-07,"Hourly"
4,"03:00",45,0.0338059175650746,"Hourly"
5,"04:00",45,2.43333425998157e-09,"Hourly"
6,"05:00",45,2.10946692690186e-11,"Hourly"
7,"06:00",45,4.62401067230767e-25,"Hourly"
8,"07:00",45,0.0168394120472639,"Hourly"
9,"08:00",45,1.78706375414417e-05,"Hourly"
10,"09:00",45,0.0705201202916195,"Hourly"
11,"10:00",45,0.000198391688946649,"Hourly"
12,"11:00",45,5.38773180584448e-09,"Hourly"
13,"12:00",45,3.63426281399784e-10,"Hourly"
14,"13:00",45,1.21893700169145e-06,"Hourly"
15,"14:00",45,3.31872837898736e-07,"Hourly"
16,"15:00",45,6.64581690289066e-06,"Hourly"
17,"16:00",45,0.00757240665254472,"Hourly"
18,"17:00",45,3.49150076080659e-07,"Hourly"
19,"18:00",45,0.000654552554257884,"Hourly"
20,"19:00",45,1.41823815242553e-10,"Hourly"
21,"20:00",45,8.4467289343856e-05,"Hourly"
22,"21:00",45,7.44747542564492e-18,"Hourly"
